1,Albania,700000000,900000000,1127000000,1300000000,1600000000,1900000000,2200000000,2400000000,2700000000,2950000000,3050000000,3125000000,3200000000,2739000000,2130000000,4061000000,3350000000,2939000000,3078000000,2848000000,3518000000,3226000000,3314000000,3771000000,4204000000,5726000000,5028000000,4921000000,5284000000,4594000000,3555000000,3512000000,5169000000,5466000000,5373000000,5001000000,2788000000
65,Kazakhstan,,,,,,,,,,,,,,,,,,,,7366000000,7200000000,6866000000,7629000000,9179000000,8331000000,7331000000,6499000000,6141000000,6132000000,7531000000,8081000000,8890000000,8625000000,8057000000,7856000000,7768000000,8171000000
66,Kenya,339000000,401000000,408000000,547000000,649000000,583000000,749000000,1073000000,1308000000,1060000000,1420000000,1493000000,1740000000,1724000000,2016000000,1680000000,1911000000,2323000000,2469000000,2477000000,2770000000,2796000000,2993000000,3068000000,3163000000,3354000000,3259000000,3274000000,2435000000,1325000000,2403000000,3119000000,3260000000,2869000000,3026000000,3278000000,3483000000
67,South Korea,9160000000,9320000000,9480000000,9640000000,9800000000,9960000000,10120000000,10280000000,10440000000,10600000000,10760000000,10920000000,11080000000,11240000000,12300000000,13000000000,13600000000,15000000000,15000000000,15600000000,15000000000,14200000000,13300000000,13800000000,14200000000,12500000000,10700000000,10200000000,10300000000,10200000000,10600000000,10620000000,11720000000,12500000000,13132000000,12620000000,13280000000
68,North Korea,1320000000,1367000000,1284000000,1906000000,1683000000,1789000000,1393000000,1808000000,2328000000,1984000000,2709000000,2005000000,2723000000,2399000000,3659000000,4019000000,5344000000,3566000000,4588000000,6361000000,3486000000,3097000000,4227000000,2346000000,2760000000,2424000000,2813000000,4279000000,4159000000,4010000000,4151000000,3233000000,4902000000,4330000000,3673000000,3468000000,3631000000
69,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,9986000000,10058000000,9200000000,9085000000,11724000000,11118000000,12255000000,10934000000,9943000000,12142000000,13683000000,12430000000,10787000000,13516000000,14094000000,14259000000,14887000000,13948000000
71,Latvia,,,,,,,,,,,,,,,,,,,,4496000000,3275000000,2521000000,2875000000,3305000000,2937000000,1860000000,2953000000,4316000000,2757000000,2819000000,2833000000,2463000000,2266000000,3109000000,3325000000,2698000000,2733000000
72,Lebanon,839000000,807000000,478000000,820000000,800000000,800000000,800000000,800000000,850000000,850000000,850000000,650000000,560000000,585000000,585000000,560000000,610000000,600000000,500000000,500000000,560000000,720000000,708000000,817000000,717000000,798000000,901000000,785000000,332000000,449000000,333000000,678000000,1363000000,1120000000,1046000000,695000000,585000000
73,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Lithuania,,,,,,,,,,,,,,,,,,,,414000000,338000000,311000000,393000000,452000000,373000000,326000000,295000000,417000000,414000000,339000000,326000000,354000000,325000000,421000000,451000000,397000000,421000000
75,Luxembourg,55000000,65000000,47000000,83000000,71000000,46000000,81000000,79000000,91000000,98000000,108000000,95000000,92000000,92000000,87000000,100000000,111000000,110000000,85000000,70000000,84000000,70000000,67000000,86000000,88000000,60000000,83000000,115000000,85000000,120000000,133000000,113000000,77000000,106000000,99000000,111000000,108000000
76,"Macedonia, the former Yugoslav Republic of",,,,,,,,,,,,,,,,,,,,491000000,848000000,848000000,522000000,695000000,801000000,850000000,900000000,1083000000,1389000000,1170000000,626000000,757000000,1374000000,1482000000,1492000000,1650000000,1010000000
77,Malaysia,1046000000,1154000000,1108000000,1006000000,1005000000,948000000,769000000,896000000,1093000000,1396000000,1547000000,1489000000,1733000000,3419000000,3733000000,4082000000,4919000000,5675000000,4408000000,3989000000,4408000000,4361000000,4873000000,6524000000,6222000000,5187000000,3873000000,4855000000,7523000000,7414000000,6435000000,5301000000,5750000000,5827000000,5187000000,6443000000,6490000000
78,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Mexico,14381000000,15352000000,16189000000,16709000000,15132000000,17199000000,19192000000,16252000000,17984000000,16886000000,24598000000,22882000000,20735000000,23594000000,26237000000,20016000000,18339000000,20848000000,24333000000,23478000000,21854000000,26170000000,26235000000,20048000000,27528000000,31442000000,26431000000,24625000000,32782000000,33133000000,28502000000,24951000000,19880000000,25206000000,27659000000,30394000000,27276000000
80,Moldova,,,,,,,,,,,,,,,,,,,,257000000,349000000,259000000,375000000,278000000,324000000,366000000,382000000,84000000,91000000,58000000,73000000,121000000,64000000,59000000,63000000,77000000,33000000
81,Mongolia,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Morocco,1520000000,1596000000,1192000000,1337000000,1016000000,998000000,1365000000,1416000000,1582000000,1515000000,1024000000,572000000,481000000,366000000,486000000,643000000,825000000,936000000,1157000000,1220000000,1226000000,964000000,443000000,840000000,611000000,1957000000,2083000000,1777000000,825000000,718000000,871000000,850000000,1456000000,1616000000,1426000000,1601000000,1331000000
83,Mozambique,224000000,213000000,191000000,668000000,522000000,611000000,623000000,804000000,425000000,301000000,57000000,254000000,236000000,244000000,375000000,173000000,180000000,166000000,284000000,284000000,323000000,325000000,344000000,366000000,379000000,449000000,977000000,6837000000,7686000000,9652000000,11841000000,12674000000,10870000000,11668000000,13264000000,14717000000,16063000000
84,Myanmar,477000000,546000000,576000000,568000000,567000000,639000000,717000000,736000000,770000000,796000000,860000000,927000000,993000000,1011000000,1003000000,1042000000,1024000000,935000000,1240000000,1193000000,1240000000,1518000000,1705000000,1614000000,1624000000,1651000000,1686000000,949000000,1038000000,1892000000,1822000000,2232000000,2250000000,2408000000,2997000000,3324000000,3506000000
85,Namibia,,,,,,,,,,,,,,,,,,,,,1322000000,1149000000,967000000,672000000,1134000000,854000000,610000000,992000000,1169000000,1320000000,1388000000,1376000000,1553000000,1587000000,1552000000,1385000000,1564000000
86,Nepal,67000000,84000000,81000000,96000000,75000000,129000000,139000000,153000000,170000000,203000000,243000000,319000000,356000000,382000000,427000000,540000000,558000000,562000000,715000000,877000000,900000000,839000000,871000000,929000000,1159000000,1181000000,1062000000,1131000000,1411000000,1632000000,1849000000,2119000000,2263000000,2402000000,2612000000,2709000000,2796000000
87,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3000000,1000000,2000000,37000000,85000000,104000000,120000000,92000000,100000000,88000000,80000000,92000000,112000000,90000000,142000000,117000000,110000000,72000000,95000000,88000000,106000000,107000000
89,New Zealand,13117000000,14275000000,14316000000,14197000000,16873000000,14927000000,14592000000,16210000000,18692000000,18928000000,19539000000,17987000000,20198000000,20107000000,19707000000,21788000000,22078000000,23162000000,22163000000,23340000000,23124000000,20631000000,23368000000,25834000000,27259000000,25970000000,23830000000,24407000000,23454000000,24386000000,21455000000,25229000000,23699000000,27201000000,23330000000,23355000000,23516000000
90,Nicaragua,203000000,368000000,371000000,408000000,409000000,440000000,270000000,325000000,441000000,514000000,495000000,425000000,252000000,235000000,264000000,293000000,401000000,387000000,535000000,403000000,337000000,257000000,483000000,383000000,407000000,431000000,407000000,296000000,393000000,210000000,197000000,303000000,297000000,321000000,433000000,308000000,305000000
91,Nigeria,1574000000,1447000000,1858000000,1989000000,2393000000,2907000000,2889000000,2324000000,3305000000,2783000000,2390000000,2473000000,1989000000,2668000000,3091000000,3630000000,3284000000,4008000000,4140000000,4387000000,5931000000,6059000000,5572000000,5562000000,5500000000,5500000000,5593000000,5893000000,6274000000,5743000000,6029000000,8401000000,7605000000,8275000000,7951000000,7714000000,6406000000
92,Norway,63245000000,67417000000,72867000000,76597000000,77330000000,81933000000,72022000000,80706000000,88698000000,83613000000,92834000000,92499000000,105688000000,105903000000,102383000000,96201000000,103273000000,108857000000,118400000000,121145000000,110134000000,116672000000,119216000000,111513000000,121343000000,103591000000,110031000000,115394000000,121454000000,138915000000,118299000000,129415000000,105612000000,108863000000,135665000000,119351000000,133934000000
93,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Pakistan,3679000000,3679000000,4355000000,4145000000,4359000000,5436000000,5185000000,7442000000,8232000000,8714000000,9043000000,9525000000,11365000000,12826000000,12241000000,13804000000,15250000000,16690000000,16970000000,16925000000,18303000000,21112000000,19436000000,22858000000,23206000000,20858000000,22060000000,22449000000,19288000000,17194000000,18941000000,22351000000,26944000000,25671000000,30862000000,31953000000,28707000000
95,Panama,83000000,83000000,102000000,106000000,98000000,138000000,341000000,719000000,803000000,964000000,1334000000,1074000000,866000000,1492000000,1929000000,2096000000,2032000000,2199000000,2181000000,2213000000,2036000000,1891000000,2295000000,2391000000,2418000000,3003000000,2903000000,2140000000,3125000000,3418000000,2499000000,3401000000,2823000000,3779000000,3724000000,3580000000,3666000000
96,Paraguay,161000000,192000000,302000000,442000000,526000000,530000000,352000000,248000000,496000000,659000000,693000000,646000000,785000000,1025000000,4029000000,11842000000,18524000000,19934000000,24307000000,27159000000,29324000000,27116000000,31394000000,36394000000,42092000000,44781000000,50817000000,50836000000,51919000000,53492000000,45317000000,48212000000,51771000000,51931000000,51166000000,53784000000,53725000000
97,Peru,4286000000,4435000000,4769000000,5216000000,5467000000,5793000000,6025000000,6192000000,6703000000,7010000000,7996000000,8396000000,8107000000,8703000000,9382000000,10060000000,10878000000,10423000000,10507000000,10469000000,11492000000,9689000000,11799000000,12747000000,12821000000,13323000000,13202000000,13803000000,14534000000,16168000000,17606000000,18040000000,18534000000,17525000000,19962000000,21483000000,19549000000
98,Philippines,1933000000,2207000000,1875000000,2360000000,2250000000,2794000000,2197000000,2806000000,2870000000,3522000000,3725000000,3773000000,3968000000,5278000000,5553000000,6017000000,5247000000,6264000000,6485000000,6062000000,5145000000,4440000000,5030000000,5862000000,6232000000,7030000000,6069000000,5066000000,7840000000,7799000000,7104000000,7033000000,7870000000,8593000000,8387000000,9939000000,8563000000
99,Poland,1569000000,1503000000,1456000000,2122000000,1990000000,1645000000,1957000000,1951000000,1807000000,2349000000,2137000000,1543000000,1675000000,1408000000,1852000000,1549000000,1661000000,1793000000,1609000000,1417000000,1425000000,1507000000,1488000000,1733000000,1887000000,1931000000,1961000000,2309000000,2155000000,2106000000,2325000000,2279000000,1671000000,2082000000,2201000000,2042000000,2352000000
100,Portugal,6170000000,7086000000,7325000000,7828000000,6410000000,4787000000,9966000000,10811000000,11213000000,8015000000,5019000000,6921000000,8026000000,9765000000,10693000000,8514000000,9153000000,12233000000,5819000000,9157000000,9043000000,4646000000,8538000000,10658000000,8343000000,14761000000,13105000000,12983000000,7286000000,11323000000,14034000000,7800000000,15723000000,9869000000,4731000000,11002000000,10092000000
101,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Romania,4495000000,7343000000,7547000000,8476000000,9361000000,8107000000,9345000000,10614000000,11339000000,12637000000,12737000000,11854000000,10038000000,11326000000,12713000000,10810000000,11209000000,14776000000,13678000000,11411000000,14588000000,11700000000,12768000000,13046000000,16693000000,15755000000,17509000000,18879000000,18290000000,14778000000,14923000000,16046000000,13259000000,16513000000,20207000000,18356000000,15966000000
103,Russian Federation,,,,,,,,,,,,,,,,,,,,165917000000,167574000000,171843000000,173399000000,174978000000,175411000000,153328000000,156584000000,158497000000,160492000000,164077000000,173899000000,162217000000,155762000000,175823000000,172677000000,173353000000,177048000000
104,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194000000,337000000,293000000,267000000,234000000,218000000
106,Serbia,,,,,,,,,,,,,,,,,,,,9471000000,11405000000,11343000000,10500000000,10500000000,12193000000,14410000000,12764000000,12892000000,13720000000,12000000000,12450000000,11750000000,9851000000,11121000000,12032000000,10965000000,10037000000
107,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Slovak Republic,1476000000,1546000000,1322000000,2223000000,2002000000,2019000000,2408000000,2259000000,1884000000,2257000000,1966000000,1726000000,1832000000,1555000000,2117000000,1675000000,1932000000,1755000000,1962000000,1880000000,1408000000,1937000000,3467000000,4355000000,4880000000,4227000000,4064000000,4267000000,4474000000,4615000000,4927000000,5268000000,3480000000,4100000000,4638000000,4399000000,4451000000
109,Slovenia,,,,,,,,,,,,,,,,,,,,2950000000,3608000000,3423000000,3035000000,3399000000,3252000000,3673000000,3092000000,3449000000,3741000000,3834000000,3796000000,3313000000,2957000000,4094000000,3461000000,3591000000,3266000000
110,South Africa,112000000,834000000,985000000,1132000000,1120000000,1876000000,1944000000,1907000000,1144000000,992000000,1653000000,1016000000,595000000,560000000,624000000,1623000000,1617000000,3162000000,2759000000,1010000000,1980000000,752000000,146000000,1074000000,529000000,1319000000,2092000000,1595000000,726000000,1101000000,1985000000,2383000000,701000000,950000000,1332000000,2898000000,929000000
111,Spain,31816000000,35469000000,28912000000,30568000000,26065000000,20932000000,39628000000,40251000000,46397000000,29550000000,21942000000,26331000000,27047000000,31484000000,31287000000,26494000000,27383000000,35246000000,19349000000,25414000000,27282000000,18920000000,24377000000,28180000000,23112000000,39802000000,34778000000,34005000000,22863000000,29570000000,41027000000,22920000000,41054000000,31676000000,17872000000,25890000000,27763000000
112,Sri Lanka,834000000,856000000,708000000,1001000000,1102000000,1134000000,1240000000,1366000000,1461000000,1479000000,1572000000,1608000000,1217000000,2091000000,2395000000,2645000000,2177000000,2597000000,2802000000,3145000000,3116000000,2900000000,3796000000,4089000000,4452000000,3252000000,3447000000,3915000000,4170000000,3197000000,3109000000,2692000000,3296000000,2961000000,3451000000,4634000000,3947000000
113,Sudan,245000000,365000000,427000000,464000000,501000000,564000000,530000000,545000000,595000000,572000000,589000000,631000000,653000000,695000000,737000000,872000000,899000000,892000000,895000000,958000000,1038000000,1089000000,1091000000,1121000000,972000000,1074000000,1054000000,1043000000,1210000000,1183000000,1268000000,1287000000,1163000000,1107000000,1261000000,1370000000,1451000000
114,Sweden,52012000000,53743000000,59872000000,57265000000,57648000000,54832000000,53495000000,57753000000,61080000000,58868000000,59753000000,55066000000,63544000000,67906000000,70988000000,60927000000,71848000000,69878000000,71746000000,72503000000,63236000000,74332000000,74651000000,59100000000,68102000000,51740000000,69056000000,75000000000,71691000000,78584000000,79060000000,66360000000,53540000000,60123000000,72803000000,61722000000,66160000000
115,Switzerland,26875000000,24469000000,27903000000,27770000000,33475000000,25947000000,35759000000,31882000000,31559000000,32805000000,35481000000,36333000000,35420000000,30169000000,32049000000,32902000000,34671000000,35791000000,29772000000,29795000000,32077000000,32700000000,35774000000,39069000000,35169000000,28745000000,34043000000,33471000000,40004000000,36834000000,41308000000,35214000000,34819000000,33748000000,31226000000,30959000000,35250000000
116,Syrian Arab Republic,51000000,62000000,17000000,330000000,750000000,1230000000,1768000000,2095000000,2351000000,2561000000,2658000000,2959000000,2802000000,3325000000,3342000000,2860000000,2860000000,2816000000,2772000000,2728000000,2684000000,2640000000,2596000000,2552000000,2510000000,2550000000,2600000000,2700000000,2720000000,3231000000,3410000000,3500000000,2804000000,4247000000,3445000000,3994000000,3520000000
117,Tajikistan,,,,,,,,,,,,,,,,,,,,16500000000,16400000000,15928000000,17118000000,16691000000,14596000000,14825000000,13713000000,14149000000,15427000000,14025000000,14206000000,15164000000,16336000000,16339000000,16967000000,16701000000,17114000000
118,Tanzania,309000000,321000000,296000000,294000000,431000000,500000000,520000000,520000000,525000000,684000000,723000000,727000000,739000000,782000000,885000000,1034000000,1151000000,1252000000,1419000000,1549000000,1726000000,1650000000,1697000000,1499000000,1539000000,1748000000,1458000000,2078000000,2165000000,2142000000,2602000000,2720000000,2549000000,2357000000,1778000000,1436000000,2511000000
119,Thailand,2048000000,1728000000,1880000000,2458000000,3399000000,3637000000,3265000000,2110000000,3263000000,1273000000,2974000000,3836000000,3660000000,4081000000,3691000000,5554000000,4075000000,3778000000,5570000000,4975000000,4586000000,4238000000,3702000000,4514000000,6712000000,7340000000,7200000000,5177000000,3534000000,6026000000,6303000000,7471000000,7299000000,6040000000,5798000000,8125000000,8114000000
120,Togo,76000000,57000000,38000000,76000000,95000000,76000000,152000000,171000000,38000000,38000000,38000000,57000000,19000000,38000000,76000000,76000000,76000000,76000000,95000000,95000000,193000000,128000000,230000000,148000000,255000000,190000000,93000000,172000000,103000000,100000000,49000000,86000000,122000000,81000000,74000000,91000000,92000000
121,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Tunisia,52000000,54000000,73000000,22000000,32000000,54000000,31000000,29000000,42000000,24000000,30000000,38000000,29000000,66000000,114000000,54000000,118000000,49000000,36000000,46000000,110000000,68000000,64000000,40000000,39000000,67000000,44000000,72000000,90000000,64000000,54000000,64000000,166000000,154000000,145000000,92000000,49000000
123,Turkey,2610000000,3205000000,2603000000,3356000000,5904000000,8375000000,8572000000,9335000000,10289000000,11348000000,12616000000,14167000000,11343000000,13426000000,12045000000,11873000000,18618000000,28949000000,17939000000,23148000000,22683000000,26568000000,33951000000,30586000000,35541000000,40475000000,39816000000,42229000000,34677000000,30879000000,24010000000,33683000000,35330000000,46084000000,39561000000,44244000000,35851000000
124,Turkmenistan,,,,,,,,,,,,,,,,,,,,700000000,700000000,4000000,5000000,4000000,4000000,5000000,5000000,6000000,5000000,5000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000
125,Ukraine,,,,,,,,,,,,,,,,,,,,10472000000,11593000000,7803000000,11039000000,12118000000,9953000000,8632000000,9856000000,15739000000,14320000000,11274000000,12022000000,9627000000,9238000000,11753000000,12363000000,12886000000,10143000000
126,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,United Kingdom,3358000000,3391000000,3858000000,4066000000,3751000000,3688000000,3870000000,3995000000,4245000000,3891000000,4347000000,4530000000,4552000000,3987000000,4090000000,4766000000,4137000000,4933000000,4749000000,5207000000,4624000000,5431000000,4302000000,5094000000,4838000000,3393000000,4169000000,5118000000,5336000000,5086000000,4056000000,4788000000,3227000000,4843000000,4922000000,4593000000,5089000000
128,United States,263494000000,270988000000,265384000000,304073000000,303077000000,286543000000,222639000000,283223000000,282581000000,278781000000,263291000000,312305000000,335451000000,324361000000,283960000000,293752000000,236847000000,208414000000,256161000000,273152000000,288205000000,254371000000,283300000000,262768000000,314116000000,350924000000,333177000000,296095000000,277913000000,253204000000,188252000000,267034000000,278609000000,271118000000,272445000000,291869000000,249619000000
129,Uruguay,1469000000,996000000,1556000000,1367000000,1133000000,1222000000,1568000000,1631000000,1300000000,3479000000,3857000000,5010000000,7192000000,7108000000,6452000000,7294000000,7263000000,5421000000,3903000000,7009000000,6113000000,7922000000,7299000000,7468000000,5856000000,5768000000,6486000000,9154000000,5500000000,7052000000,9196000000,9537000000,8531000000,4781000000,6685000000,3596000000,8069000000
130,Uzbekistan,,,,,,,,,,,,,,,,,,,,6648000000,6031000000,6281000000,7358000000,7156000000,6188000000,6525000000,5777000000,5758000000,5683000000,5876000000,5959000000,6333000000,6345000000,6416000000,6128000000,6333000000,6400000000
131,Venezuela,5390000000,6020000000,6225000000,7707000000,8931000000,10578000000,12163000000,12232000000,14240000000,14587000000,15088000000,15814000000,18063000000,20243000000,22648000000,25159000000,30843000000,34203000000,34666000000,36983000000,44542000000,47271000000,47478000000,51284000000,51450000000,53847000000,57268000000,57923000000,60600000000,62886000000,60441000000,59534000000,60532000000,70075000000,77229000000,81600000000,83059000000
132,Vietnam,614000000,422000000,420000000,420000000,500000000,557000000,600000000,800000000,1000000000,1488000000,1507000000,1560000000,1223000000,1599000000,1477000000,1407000000,1384000000,1791000000,3838000000,5369000000,6317000000,7228000000,7965000000,9243000000,10582000000,12008000000,11657000000,11095000000,13774000000,14551000000,18210000000,18198000000,18986000000,17666000000,21065000000,23919000000,29883000000
133,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Zambia,908000000,3104000000,3097000000,5861000000,6072000000,7058000000,8745000000,7953000000,8911000000,9194000000,9967000000,10380000000,9950000000,9646000000,9984000000,9704000000,8015000000,8260000000,6465000000,7951000000,8982000000,6516000000,8140000000,8091000000,7871000000,7114000000,7886000000,7539000000,7712000000,7750000000,7893000000,8102000000,8257000000,8460000000,8883000000,9329000000,9796000000
135,Zimbabwe,2425000000,3583000000,3487000000,4795000000,5271000000,5712000000,6027000000,5546000000,5998000000,4008000000,3876000000,3533000000,3472000000,3040000000,2856000000,2371000000,1108000000,2755000000,3329000000,4369000000,3152000000,3161000000,2062000000,2095000000,2285000000,2163000000,2123000000,1926000000,2950000000,3260000000,2998000000,3824000000,5359000000,5521000000,5834000000,5552000000,5213000000